,name,price
1041,"TelefonmobilLeTvOneS,DualSim,64GB,4G,Auriu",1.110
1042,"TelefonmobilSonyXperiaX,32GB,4G,LimeGold",2.208
1043,"TelefonmobilSamsungGalaxyA520F/DS(2017),DualSim,32GB,4G,GoldSand",2.249
1044,BLUVivo6DualSim64GBRozAuriu4GBRAMV0110EE,1.449
1045,TelefonMobilMobiwireAyasha,75
1046,"TelefonmobilLGK8,K350K,DualSim,8GB,4G,Albastru",699
1047,"SmartphoneLandRoverDiscoveryV9,DualSim,Galben",1.100
1048,"TelefonmobilLGK8,K350K,DualSim,8GB,4G,Alb",699
1049,"TelefonDualSIMJeepZ63GGPS,Portocaliu",800
1050,"TelefonmobilAlcatelPop3(5),DualSim,8GB,4G,SoftSilver",558
1051,"Smartphone,LandRover,Discovery,V9,DualSim,Portocaliu",1.100
1052,"SmartphoneLandRoverDiscoveryV9,DualSim,Verde",1.100
1053,"TelefonMobilUlefoneMetalLiteDualSIM,3G,5""HDIPS(GorillaGlass3),Quad-Core,16GBFlash,13MPx,TouchID,Android6.0,Argintiu",699
1054,"TelefonmobilSonyXperiaX,F5121,32GB,4G,RoseGold",1.999
1055,"TelefonmobilHTCOneA9s,32GB,4G,Gold",1.579
1056,"TelefonmobilHTCOneA9s,32GB,4G,Silver",1.579
1057,"TelefonmobilLGG5SE,H840,32GB,4G,Silver",1.999
1058,"TelefonmobilLenovoK6Power,DualSim,16GB,4G,Grey",1.015
1059,"TelefonmobilBlackberryPassport,32GB,4G,Alb",1.684
1060,"TelefonmobilMyPhone3300,Black",86
1061,HTC10Evo32GBLTE4GGri3GBRAM,2.469
1062,"TelefonmobilSonyXperiaXPerformance,F8131,32GB,4G,LimeGold",2.379
1063,LETVLePro3DualSim64GBLTE4GRoz4GBRAMLEX720,2.093
1064,"TelefonmobilAppleiPhone7Plus,32GB,4G,Negru",4.199
1065,"TelefonmobilMotorolaMotoM,DualSim,32GB,4G,Auriu",1.759
1066,TelefonSamsungA510GALAXYA52016Negru,1.369
1067,"TelefonmobilCongMetal,4G,DualSIM,5.5-inchFHD,Octa-Core,3GBRAM,16GB,Android5.1,3050mAh,Silver",1.099
1068,"TelefonMobilVivaxFLYV551Silver,Slim,Fingerprint,DualSim,5.5"",Quad-CoreMT6737,HDIPSdisplay,16GB,4G,camera13MP,Android6.0,Silver(includefoliedeprotectie)",990
1069,SmartphoneMYRIAMY90048GBDUALSIMBlackAndroid6.0,399
1070,"TELEFONMOBIL1.8""MYRIAMOONMY9090NEGRUCUALBASTRU",59
1071,"TelefonmobilVisionTouchVT-Inspire,8GB,DualSIM,Albastru",449
1072,"TelefonMobilVivaxPointX501Black,DualSim,5"",Quad-CoreMT6737,HDIPSdisplay,16GB,4G,camera13MP,Black",790
1073,"TelefonmobilSamsungGalaxyA8(2016),DualSim,32GB,4G,Blue",2.539
1074,"TelefonMobilVivaxPointX501White,DualSim,5"",Quad-CoreMT6737,HDIPSdisplay,16GB,4G,camera13MP,White/Gold",790
1075,"TelefonMobilVivaxFLYV551RoseGold,Slim,Fingerprint,DualSim,5.5"",Quad-CoreMT6737,HDIPSdisplay,16GB,4G,camera13MP,Android6.0,RoseGold(includefoliedeprotectie)",990
1076,"TelefonmobilSamsungGalaxyA8(2016),DualSim,32GB,4G,Gold",2.599
1077,"TelefonmobilNokia105New2015,DualSim,Negru",118
1078,"TelefonMobil,Htc1064GbLte4GNegru4GbRamM10H",3.799
1079,"TelefonMobil,HtcOneM964GbLte4GAuriuArgintiu3GbRam",2.069
1080,"TelefonmobilAlcatel1054D,DualSim,Negru",104
1081,"TelefonmobilAllviewH3Join,Black",249
1082,"TelefonmobilSamsungGalaxyJ2(2016)DualSim,8GB,4G,Argintiu",849
1083,TelefonmobilLETVLePro3DualSim32GBLTE4GAuriuForce4GBRAMLEX720,1.749
1084,"TelefonMobil,HtcOneM964GbLte4GGri3GbRam",2.252
1085,"TelefonMobil,LgG432GbLte4GAlbAuriu3GbRamH815",1.497
1086,"TelefonMobil,SamsungGalaxyS6Edge64GbLte4GVerde3GbRamG925I",2.647
1087,"TelefonMobil,SamsungGalaxyS664GbLte4GAlb3GbRamG9208",2.919
1088,"TelefonMobil,MicrosoftLumia950XL32GbLte4GAlbCuTastatura3GbRam",1.799
1089,AlcatelOneTouchPopC1OrangeYomiSSBlack,280
1090,"TelefonMobil,AsusZenfoneGoTvDualSim16GbLte4GAlbZb551Kl",783
1091,"TelefonMobil,LenovoS60DualSim8GbLte4GRoz",613
1092,"TelefonMobil,Htc1064GbLte4GAuriu4GbRamM10H",3.799
1093,"TelefonMobil,HtcOneM9Plus32GbLte4GGriSupremeCameraEdition3GbRamM9PX",1.913
1094,XIAOMIMi5DualSim32GBLTE4GRozAuriu3GBRAM,1.434
1095,"TelefonMobil,SonyXperiaXCompact32GbLte4GAlb3GbRamF5321",1.940
1096,"Telefonmobil,SamsungGalaxyS316GBNegru1GBRAM",1.197
1097,"TelefonmobilAlcatel2051X,SingleSim,Silver",239
1098,"TelefonmobilAlcatel2051X,SingleSim,White",239
1099,"TelefonmobilAppleiPhone7Plus,256GB,4G,Argintiu",5.099
1100,"TelefonMobil,HuaweiHonor8DualSim32GbLte4GAuriu4GbRam",2.007
1101,"TelefonmobilSamsungGalaxyJ2(2016)DualSim,8GB,4G,Auriu",849
1102,"TelefonmobilHTCOneA9s,32GB,4G,Gold",1.599
1103,SmartphoneMYRIAFitMY90068GBDUALSIMBlackAndroid6.0,549
1104,"TelfonmobilBLUVivoXL2,32GB,4G,3GBRAM,Blue",912
1105,"TelefonmobilHTCOneA9s,32GB,4G,Grey",1.599
1106,"TelefonmobilVargoIvargo,4G,Octa-CoreSnapdragon615,5-inchFHD,3GBRAM,32GB,13MP,Android5.1,Gold",1.199
1107,"TelefonmobilHTCOneA9s,32GB,4G,Silver",1.599
1108,"TelefonmobilMotorolaXT1572MotoXStyle,32GB,4G,White",1.649
1109,"TelefonmobilNokia150,DualSim,White",157
1110,"TelefonmobilNokia150,Black",157
1111,"TelefonmobilCUBOTNoteS,3G,DualSIM,Quad-Core,2GBRAM,16GB,Android6.0,4150mAh,Negru",799
1112,TelefonAlcatel2008GNegru,189
1113,"TelefonMobilCUBOTManitoDualSIM,4G,5""HDIPS,QuadCore1.3GHz,3GBRAMDDR3,16GBFlash,Camera13MPx,2350mah,Android6.0,Auriu+BONUS:HusaSilicon",799
1114,"TelefonmobilBLULifeMax,DualSim,16GB,4G,DarkBlue",939
1115,"TelefonmobilAllviewL5Lite,SingleSim,Black",89
1116,AlcatelPixi44034d,374
1117,"Telefonmobil,LenovoPhabPlusDualSim32GBLTE4GAuriu2GBRAMPB1-770M",921
1118,"TelefonmobilSonyXperiaM5,16GB,4G,Alb",1.349
1119,"TelefonMobilCUBOTS600,DualSIM,SenzorAmprenta,4G,5""JDIAH-IPS,4Core1.3GHz,2GB+16GB,16MPxPDAFSamsung,7.5mm,Android5.1,Alb+BONUS:CarcasaTransparenta,FoliePlastic",792
1120,"TelefonmobilMeizuM2M578,DualSim,16GB,4G,Roz",604
1121,"TelefonmobilHTCDesire816DualSim,8GB,3G,Portocaliu",902
1122,"TelefonmobilMeizuPro5M576,DualSim,32GB,4G,Alb",1.631
1123,"TelefonmobilMeizuM2M578,DualSim,16GB,4G,Negru",656
1124,"TelefonmobilXiaomiRedmiNote3,DualSIM,16GB,4G,Gold",1.249
1125,"TelefonmobilHTCDesire828DualSim,16GB,4G,Negru",988
1126,"TelefonmobilHTCButterfly2Waterproof,16GB,4G,Rosu",2.899
1127,"TelefonmobilLeagooElite4,DualSim,Negru",549
1128,"TelefonmobilSamsungGalaxyS7Edge,G9350,DualSim,32GB,4G,Negru",3.083
1129,"TelefonmobilMicrosoftLumia430DualSim,8GB,Portocaliu",332
1130,"TelefonmobilLGV10H961N,DualSim,64GB,4G,Albastru",2.053
1131,"TelefonmobilrezistentiHunti5,DualSIM,Quad-Core,1GBRAM,IP68,Galben",792
1132,"TelefonmobilXiaoCaiX6,DualSIM,5000mAh,Verde",299
1133,"TelefonmobilLeagooElite4,DualSim,Alb",549
1134,"TelefonmobilLeagooLead2,DualSim,Negru",549
1135,"TelefonDual-SIMRollsRoyceV095,rosu",600
1136,"TelefonmobilSonyXperiaXZ,DualSim,64GB,4G,Negru",2.850
1137,"TelefonmobilOukitelU15s,DualSIM,4G,Octa-Core,4GBRAM,32GB,Android6.0,Gold(includeHusasiliconsiFolieprotectie)",1.449
1138,"TelefonmobilSamsungGalaxyC5,C5000,DualSim,64GB,4G,Argintiu",1.599
1139,"TelefonmobilSonyXperiaXZ,DualSim,64GB,4G,Argintiu",2.850
1140,"TelefonmobilHTCOneS9,16GB,4G,Argintiu",1.065
1141,"TelefonmobilUlefoneMetal,4G,DualSIM,5.0-inchHD,Octa-Core,3GBRAM,16GB,Android6.0,3050mAh,Silver(includeHusapiele)",799
1142,"TelefonmobilZOPOColor-C34G,DualSIM,Quad-Core,1GBRAM,16GBROM,5.0"",negru",455
1143,"TelefonmobilVerneeMars,DualSIM,4G,Octa-CoreHelioP10,4GBRAM,32GB,13MP,Android7.0,Grey",1.750
1144,"TelefonmobilDoogeeX6Pro,2GBRAM,5.5""HD,DualSIM,4G,16GB,3000mAh,ALB",775
1145,"TelefonmobilHTCOneX9DualSim,32GB,4G,Negru",1.278
1146,"TelefonmobilLeagooM5DualSim,TitaniumGrey",599
1147,"TelefonmobilLeagooZ5DualSim,ChampagneGold",449
1148,"SmartphonedualSIMpentruSenioriFYSICEasy,IconuriMarisiMeniuSimplificat,ButonSOS,Negru",822
1149,"TelefonmobilLeagooZ5DualSim,TitaniumGrey",449
1150,"TelefonmobilLeagooM5DualSim,GalaxyWhite",599
1151,"SmartphoneEvolioM6,DualSIM,5.5""IPS,QuadCore",499
1152,"TelefonmobilLeagooM5DualSim,ChampagneGold",599
1153,"TelefonmobilLeagooZ5DualSim,GalaxyWhite",449
1154,"TelefonmobilXiaomiRedmi4DualSim,16GB,4G,Negru/Argintiu",732
1155,"TelefonmobilAsusZenfone3ZE520KL,DualSim,64GB,4G,Alb",1.608
1156,"TelefonmobiliHuntS20,4G,DualSIM,Quad-Core,3GBRAM,32GB,Android6.0,IP68,Negru",1.499
1157,"TelefonmobilGTSTARJanusOne,Negru",179
1158,"TelefonmobilSonyXperiaX,DualSim,64GB,4G,Roz",1.798
1159,"TelefonmobilHomTomHT16,3G,DualSIM,Quad-Core,8GB,Android6.0,3000mAh,Blue",450
1160,"TelefonmobilNomuS20,4G,DualSIM,Quad-Core,3GBRAM,32GB,Android6.0,Negru",1.499
1161,"TelefonmobilHTCOneS9,16GB,4G,Auriu",1.083
1162,"TelefonmobilXiaomiRedmiNote4,DualSim,16GB,4G,Auriu",867
1163,TelefonMobilLGG5SEH84032GBSilver,2.349
1164,"TelefonmobilZTEBladeL110,DualSIM,Black",249
1165,"TelefonmobilLeagooZ1DualSim,TitaniumGrey",349
1166,"TelefonMobilPOLAROIDEpsilon,DualSIM,4G,5.5""HDIPS,4core,1GB+8GB,2+8MPx,RamaMetalica,Android5.1,Auriu+BONUS:HusaSiliconsiCasti",699
1167,TelefonMobilSonyXperiaXCompactF532132GB4GBlack,2.099
1168,"TelefonmobilUmiDiamond,DualSIM,4G,Octa-Core1.5Ghz,3GBRAM,16GBROM,13MP,2MP,Android6.0GOLD",725
1169,"TelefonmobilHuaweiHonor7,DualSim,16GB,4G,Argintiu",1.540
1170,MEIZUPro6sDualSim64GBLTE4GRoz4GBRAM,2.202
1171,"TelefonmobilOnePlus3,A3000,DualSim,64GB,4G,Auriu",2.549
1172,TelefonmobilNokiaLumia620White,649
1173,"TelefonmobilLGK8,K350N,8GB,4G,White",699
1174,TelefonMobilMotorolaXT1700MotoE38GBBlack,730
1175,"TelefonmobilXiaomiMi5,DualSIM,32GB,4G,Gold",1.899
1176,"TelefonmobilBlackviewP2,4G,DualSIM,Octa-Core,4GBRAM,64GB,Android6.0,6000mAh,Gold(includehusasiliconsifolieprotectie)",1.499
1177,"TelefonmobilOukitelU20Plus,DualSIM,4G,Quad-Core,16GB,13MP,Android6.0,3300mAh,Negru",1.250
1178,"TelefonmobilSonyXperiaM5,16GB,4G,Negru",1.371
1179,"TelefonMobilUlefoneU007PRO,DualSIM,4G,5""HD(GorillaGlass3),Quad-Core,8GB,13MPx,Android6.0,Gri",527
1180,"TelefonmobilLeTvLe2,X621,DualSim,32GB,Roz",856
1181,"TelefonmobilDiscoveryV20,3G,DualSIM,8GB,8MP,Android6.0,Galben",890
1182,"TelefonmobilASUSZenfone6,DualSim,16GB,Negru",842
1183,"TelefonmobilSamsungGalaxyC5,C5000,DualSim,64GB,4G,Roz",1.599
1184,TelefonbrelocDualSIMLamborghiniLP700-Gold,600
1185,TelefonbrelocDualSIMLamborghiniLP700-Silver,600
1186,"TelefonDual-SIMRollsRoyceV095,albastru",600
1187,"VerneeMARS,2xSIM,4G,5.5""FHDEdge2Edge2.5D(GorillaGlass3),8Core1.8GHz(HelioP10),4GB+32GB,13MPxSONY,3000mAh,MetalIntegral,Auriu+BONUS:HusaFlipsiFolieSticla9H",1.499
1188,"TelefonmobilLGK10,K430DSY,DualSim,16GB,4G,Negru/Auriu",671
1189,"TelefonmobilLGK10,K430DSY,DualSim,16GB,4G,Alb",671
1190,"TelefonmobilMeizuPro6,DualSim,32GB,Silver",2.367
1191,"TelefonmobilSamsungGalaxyNote5N920I,32GB,4G,Negru",2.592
1192,"TelefonmobilLGK7DualSim,8GB,4G,Black",664
1193,"TelefonmobilKarbonnAlfaA114,DualSIM,Grey",269
1194,"TelefonMobilVivaxSmartFly2Gold,DualSim,5"",Quad-CoreCortex-A53,16GB,4G,Gold",769
1195,"TelefonMobilVivaxSmartFUNS500Gold,DualSim,5"",Quad-CoreMTK6580M,8GB,3G,Gold",699
1196,"TelefonMobilVivaxSmartFUNS500Gray,DualSim,5"",Quad-CoreMTK6580M,8GB,3G,Gray",699
1197,"TelefonmobilUlefonePower,dualsim,acumulatorsony6050mah,3gbram,senzoramprenta,alb",1.188
1198,"VerneeMARS,2xSIM,4G,5.5""FHDEdge2Edge2.5D(GorillaGlass3),8Core1.8GHz(HelioP10),4GB+32GB,13MPxSONY,3000mAh,MetalIntegral,Auriu",1.486
1199,"TelefonbrelocRolls-Roycecureportofon,radiofm,camerafotocufunctieinregistrareascunsa,negru",600
1200,"TelefonmobilAlcatelPixi4(5)5010X,8GB,Silver",479
1201,"TelefonbrelocPorscheCayennecureportofon,radiofm,camerafotocufunctieinregistrareascunsa,Rosu",600
1202,"TelefonMobilUlefoneArmorDualSIM,4G,4.7""HDIPS(GorillaGlass3),Octa-Core,3GB+32GB,13MPx,StandardProtectieIP68,Android6.0,Portocaliu",1.104
1203,"TelefonmobilLGV10H961N,DualSim,64GB,4G,Alb",2.181
1204,"TelefonmobiliHuntx20,DualSIM,8GB,8MP,Android6.0,Galben",899
1205,"TelefonmobilHuaweiNovaPlus,DualSim,32GB,4G,Argintiu",1.659
1206,"TelefonMobilUlefoneU007PRO,DualSIM,4G,5""HD(GorillaGlass3),Quad-Core,8GB,13MPx,Android6.0,Alb",527
1207,"TelefonmobilLenovoS60,DualSim,8GB,4G,Alb",616
1208,"TelefonmobilAlcatelPixi4,DualSim,8GB,White",390
1209,MEIZUPro6sDualSim64GBLTE4GAuriu4GBRAM,2.254
1210,"TelefonmobilBlackberryPrivSTV100-3,32GB,4G,Negru",2.157
1211,"TelefonmobilBlubooEdge,4G,DualSIM,Quad-Core,2GBRAM,16GB,13MPSony,TouchID,Android6.0,Black",1.275
1212,"TelefonmobilAlcatel1035,DualSim,DarkChocolate",149
1213,"TelefonmobilXiaomiMi5s,DualSim,64GB,4G,Argintiu",1.789
1214,"TelefonmobilMicrosoftLumia435,DualSim,8GB,Verde",333
1215,"TelefonmobilSamsungGalaxyJ1MiniDualSim,J105H,8GB,3G,Alb",429
1216,"TelefonMobilULEFONEParisLite,DualSIM,3G,5""HDIPS2.5D(GorillaGlass3),Quad-Core,16GB,13MPxSony,BesAudio,Android6.0,Alb+BONUS:HusaSilicon,FoliePlasticsiCasti",649
1217,"TelefonMobilUlefoneBEPureLite,DualSIM,3G,5""HDIPS,Quad-Core,8GB,13MPxSony,Android6.0,Albastru+BONUS:HUSAFLIP,CastisiFolie",529
1218,"TelefonmobilAsusZenfoneLiveDualSim,16GB,4G,Alb",654
1219,"TelefonmobilLGK10,K430DSY,DualSim,16GB,4G,Negru/Albastru",671
1220,ASUSZenfone3UltraDualSim64GBLTE4GRozZU680KL,2.995
1221,"TelefonDual-SIMRollsRoyceV095,negru",600
1222,"TelefonmobiliHuntx300Elite,4G,DualSIM,5.5-inchFullHDGorillaGlass4,Octa-Core,4GBRAM,32GB,Android6.0,4750mAh,Negru",1.799
1223,"TelefonbrelocPorscheCayennecureportofon,radiofm,camerafotocufunctieinregistrareascunsa,alb",600
1224,"TelefonMobilUlefonePOWERDualSIM,4G,5.5""FHD,Octa-Core,3GB+16GB,6050mAh,TouchID,Android6.0,Alb",999
1225,"TelefonmobilALCATELONETOUCHPopStar,DualSim,8GB,4G,Black",745
1226,"TelefonMobilCUBOTX16S,DualSIM,4G,5""2.5DJDIHDIPS,4Core,3GB+16GB,13MPx,Android6.0,Alb+BONUS:HusaTransparentasiFolie",991
1227,"TelefonmobilMeizuMetalM57A,DualSim,32GB,4G,Negru",1.096
1228,"TelefonmobilMeizuMetalM57A,DualSim,32GB,4G,Alb",1.235
1229,"TelefonmobilHTCDesire828DualSim,16GB,4G,Alb",910
1230,"TelefonmobilSamsungGalaxyS6G9208,32GB,4G,Alb",2.422
1231,"TelefonmobilSamsungGalaxyNote5N920CD,DualSim,32GB,4G,Argintiu",3.211
1232,"TelefonmobilSamsungGalaxyNote5N920C,32GB,4G,Argintiu",3.097
1233,TelefonmobilHTCDesire526GDualSimBlack,694
1234,"TelefonmobilXtouch,Ephone2,negru",321
1235,"TelefonmobilXiaomiMiNoteDualSim,16GB,4G,Negru",1.896
1236,"TelefonmobilHuaweiHonor4CDualSim,16GB,Alb",905
1237,"TelefonmobilHuaweiHonor5XDualSim,16GB,4G,Argintiu",1.077
1238,"TelefonmobilHuaweiHonor5XDualSim,16GB,4G,Gri",1.077
1239,"TelefonmobilHUAWEIHonor4C,8GB,Negru",827
1240,"TelefonmobilAsusPegasus,DualSim,16GB,2GBRAM,4G,Alb",861
1241,"TelefonMobilBlubooPicasso3GDualSIM,5""HDIPSLTPS(80%ratie),4Core1.3GHz,2GB+16GB,8MPxcuFlashFrontal,Ultra-Slim,Auriu",594
1242,"TelefonmobilMyPhoneFun5,DualSim,8GB,Gold",359
1243,"TelefonmobilAlcatelPop3(5),DualSim,8GB,BlackLeather",522
1244,"TelefonmobilAllviewA8Lite,DualSim,8GB,Black",369
1245,"TelefonmobilALCATELONETOUCHIdol3(5.5),DualSim,32GB,4G,DarkGrey",1.360
1246,"TelefonmobilLeagooLead7,DualSim,Alb,4500mAhLithiuPolymer",649
1247,"TelefonmobilSamsungA7GalaxyA700F,White",2.199
1248,"TelefonmobilLenovoK6Note,DualSim,32GB,4G,Gold",1.499
1249,"TelefonmobilLenovoK6Note,DualSim,32GB,4G,Darkgrey",1.499
1250,"TelefonmobilLenovoMotoM,dualsim,32GB,4G,Gold",1.599
1251,"TelefonmobilAllviewX4Soul,64GB,4G,Black",1.699
1252,"TelefonmobilNokia150,DualSim,Black",157
1253,"TelefonmobilAllviewX4Soul,64GB,4GBRAM,DualSim,Black",1.899
1254,"TelefonmobilLetvMax2X820,DualSIM,64GB,4G,Gold",2.235
1255,"TelefonmobilAcerJadeZ,DualSim,8GB,4G,White",527
1256,BLUPureXRDualSim64GBGri4GBRAMP0030EE,1.919
1257,"TelefonMobilCUBOTECHODualSIM,3G,5""HDIPS,4core1.3GHz,2GB+16GB,13MPx,Android6.0,LEDNotificare,AudiosiBoxeKTS,ecranrezistentlasocuri,Negru+BONUS:HusaSiliconsiFolieEcran",699
1258,"TelefonmobilAlcatelPixi4,DualSim,8GB,Black",432
1259,"TelefonMobilVerneeApolloLiteDualSIM,4G,5.5""FHDIPSIGZOSharp,DecaCore2.3GHz,4GB,32GBFlash,16MPxSamsung,3180mAh,Negru,KITcuOchelariVRGoXtreme",1.499
1260,"TelefonmobilXiaoCaiX6,DualSIM,5000mAh,Negru",299
1261,"TelefonmobilYotaPhone,32GB,4G,White",699
1262,"TelefonmobilDiscoveryV82016,DualSIM,8GB,Android4.4,Verde",800
1263,"TelefonmobilHtcDesire530,16GB,4G,SprinkleWhite",749
1264,"TelefonmobilMeizuPro6,DualSim,32GB,4G,Grey",1.799
1265,"TelefonmobilHTCE9DualSim,16GB,4G,Negru",999
1266,"TelefonmobilEvolioM5Pro,DualSIM,8GB,Blue",389
1267,"TelefonMobilVerneeApolloLiteDualSIM,4G,5.5""FHDIPSIGZOSharp,10Core2.3GHz,4GB+32GB,16MPxSamsung,Gri,KIT(includeHusaFlip,FolieProtectiedinSticla9HsiCasti)",1.499
1268,"TelefonmobilLenovoMotoG4,DualSim,16GB,4G,Black",1.200
1269,"TelefonMobilVerneeThorDualSIM,4G,5.0inchHDIPSLTPSCorningGorillaGlass3,OctaCore1.3GHz64Bit,3GBDDR3,16GBFlash,13MPx,2800mAh,Negru,KIT(includeHusaFlip,FolieProtectiedinSticla9HsiCasti)",891
1270,"TelefonmobilPhonemaxVenusPlus,4G,DualSIM,Quad-Core,2GBRAM,16GB,16MP,Android6.0,Gold",899
1271,"TelefonmobilNokia150,White",157
1272,"TelefonmobilUTOKDorel3S,DualSIM,Black/Orange",594
1273,TelefonDualSimBMWX6-Gold,400
1274,"TelefonMobilVPHONEX3(X2i),DualSIM,4G,5.5""HD,4Core1.3GHz,2+16GB,rezistentalaconditiiextremeIP68,13MPx,230g,Android5.1,Negru",1.486
1275,"TelefonmobilSTKSync5.5,DualSIM,8GB,White",689
1276,ONEPLUS3TDualSim64GBLTE4GNegru6GBRAMA3010,2.599
1277,"TelefonmobilKarbonnK9Smart,DualSIM,8GB,GreyGold",349
1278,"TelefonmobilDiscoveryV11,DualSIM,Quad-Core,8GB,Android5.0,Gri",750
1279,"TelefonmobilSTKSync5.5,DualSIM,8GB,Black",689
1280,"TelefonmobilUTOKDorel4,DualSIM,Black",991
1281,"TelefonmobilMeizuPro6,DualSim,32GB,4G,Gold",2.129
1282,"TelefonmobilLeTvMax,DualSim,64GB,4G,Silver",2.569
1283,"TelefonmobilOppoR8200,DualSim,16GB,4G,White",2.469
1284,"TelefonmobilHTCDesire728G,DualSIM,16GB,White",999
1285,"TelefonmobilNomuS10,4G,DualSIM,Quad-Core,16GB,Android6.0,5000mAh,Negru",1.275
1286,"TelefonmobilSamsungGalaxyOn7,G6000,DualSim,8GB,4G,Auriu",829
1287,"TelefonmobiliHunti7,4G,DualSIM,5-inchHDDragonTail,3GBRAM,32GB,NFC,Android5.1.1,4050mAh,Negru,IP67",1.630
